datetime,PM2.5,Factor1,Factor2,Factor3
2013-04-08,23.416666666666668,-0.22851125673895745,-0.5967412874631757,1.9629309244079618
2013-04-09,12.416666666666666,-0.7588095565843367,-0.7662987805262177,1.4614175430784455
2013-04-10,13.5,-0.8497415384255836,-0.6219726298321132,0.553655236559433
2013-04-11,18.708333333333332,-0.6168176927326194,-0.5044034678701597,0.11543991364424795
2013-04-12,47.416666666666664,-0.17048319114235314,-0.058874731880469405,0.12521984872741185
2013-04-13,51.666666666666664,0.2039027840563701,0.23955670998298514,0.7528572557845138
2013-04-14,30.083333333333332,0.04622428480109667,0.019628234639409298,0.3442986361248503
2013-04-15,67.22916666666667,1.1493404098042765,0.3391004666240025,0.06331950861058519
2013-04-16,55.625,0.26982416056903796,0.22749722249242865,0.6995573751937956
2013-04-17,44.708333333333336,-0.3008484428903315,-0.001406767024304802,0.4520800868263537
2013-04-18,9.041666666666666,-0.9232388576137173,-0.6809916570008481,0.7123322662195339
2013-04-19,44.875,-0.42552401673900037,-0.6704881034113707,0.5525378749358684
2013-04-20,67.70833333333333,-0.4947368741337443,-0.3392301756905151,0.19859799699444936
2013-04-21,117.16666666666667,0.2945210315370778,-0.1473867473143549,0.4817687177081411
2013-04-22,151.16666666666666,0.8426248683925605,0.037599691582722757,0.35321329985006816
2013-04-23,180.41666666666666,0.4474516036896488,0.24659286296323565,-0.29437265284317127
2013-04-24,94.20833333333333,-0.07442003137981751,0.19708665658089894,-0.03755521814626395
2013-04-25,16.0,-0.6666685062864981,-0.08622367043446688,0.26568236758689007
2013-04-26,61.541666666666664,0.3110395342031388,0.3214432000483101,-0.08606254021352845
2013-04-27,59.333333333333336,0.37351297925114163,0.383020400714605,0.42225708474240015
2013-04-28,69.66666666666667,0.7765744744470818,0.33346632379579244,0.2896494047873046
2013-04-29,18.75,-0.4522364567964112,0.15663683893484712,0.4401165686666981
2013-04-30,21.833333333333332,-0.5776711806409207,0.1579106800675828,0.026674761263249292
2013-05-01,35.125,-0.28661836108346056,0.18780808038290653,0.44358176142258254
2013-05-02,71.33333333333333,0.37267997199599745,0.3799940673761799,0.5417079988848114
2013-05-03,56.791666666666664,-0.15661875166868158,0.3036009438019656,0.8326194766331061
2013-05-04,90.375,0.07088085614608028,0.3924242388157908,0.7553515278251135
2013-05-05,169.5,1.2889582988336972,0.601093254821144,0.6366691555581784
2013-05-06,221.20833333333334,1.314402903839482,0.8583825300210464,0.8650097104316475
2013-05-07,159.75,1.2825635818475591,0.7787875652038556,0.8370218873107786
2013-05-08,143.45833333333334,1.0211202903672856,0.5445152232191566,0.5576678610544453
2013-05-09,45.666666666666664,-0.6142134887638812,0.5683247402489745,-0.47550639631287633
2013-05-10,48.833333333333336,-0.35885153356426897,0.6388543795321743,0.3037593404195546
2013-05-11,62.468992248062015,0.11345574474506524,0.8741790945857922,-0.2077881294974039
2013-05-12,64.76744186046511,0.6990263126677014,0.7864542193892133,-0.25580864464984
2013-05-13,70.5968992248062,1.3360818518757611,0.877396281986937,0.5179717828640049
2013-05-14,40.5,-0.08392513181991917,0.6581049153880995,0.32568802016716797
2013-05-15,53.875,0.7051874415585503,0.4787589926167497,0.628850709928574
2013-05-16,51.666666666666664,0.1860992776829606,0.4970448238089469,0.45264944166110643
2013-05-17,107.58333333333333,0.4709764178975903,0.7115810931866705,0.5748535990100844
2013-05-18,114.5,0.4918622626552041,0.8257577815510811,0.8776242617264417
2013-05-19,52.333333333333336,0.39033258616204597,0.6606283334291007,1.1358219220336077
2013-05-20,33.541666666666664,0.33828041933784464,0.5940681581481049,1.2124784920320069
2013-05-21,95.08333333333333,1.3226817335538246,1.1626929493498717,0.7427108359023498
2013-05-22,64.58333333333333,0.5744462119183806,0.7297246726127167,0.2728173962862716
2013-05-23,67.04166666666667,0.6141512235821902,0.7967469630269269,-0.07798721521043993
2013-05-24,99.29166666666667,0.6956807778196241,0.8082801544978703,0.015597396546809176
2013-05-25,54.208333333333336,0.1748895993112409,0.8604543811214347,0.23352231968003392
2013-05-26,102.54166666666667,0.24107234745827455,0.7645911744954262,-0.254261797057298
2013-05-27,70.125,-0.49067558711370346,0.7907340079488634,-0.585800688106089
2013-05-28,75.75,-0.42312370294952073,0.7441467709148939,-0.5727680076827211
2013-05-29,16.791666666666668,-0.7345190275403182,0.43515874786679754,0.6495768269780972
2013-05-30,61.208333333333336,0.21717646061480264,0.8116114334073444,0.7678008193601111
2013-05-31,96.79166666666667,0.5340045917591426,1.164510584925546,0.9630107281745439
2013-06-01,72.08333333333333,-0.22160795387875296,0.8849033167151209,0.04538807964483709
2013-06-02,162.75,0.7445141874336704,1.065206687607896,0.2420039858789962
2013-06-03,123.45833333333333,0.42529178095589076,1.2278856470441568,0.37319571683130043
2013-06-04,132.41666666666666,0.6255823201340771,0.7662511920885793,-0.08740955314882665
2013-06-05,129.0,-0.2517345778954809,0.738007207191075,-0.8027944168651459
2013-06-06,137.70833333333334,0.11236102447450806,0.7722260696868203,-0.9268546289341771
2013-06-07,131.08333333333334,0.15375147075250645,0.8566099025807211,-0.9915392783446951
2013-06-08,173.16666666666666,0.5488160969173532,0.9354175277653506,-0.8750760546690345
2013-06-09,49.375,-0.6933961650176679,0.5858617731956028,-0.7582765179610282
2013-06-10,20.916666666666668,-0.949557630247433,0.6402514481990477,-0.6995508614932318
2013-06-11,58.541666666666664,-0.5722213108689244,0.8154556373736489,-0.3180728800442654
2013-06-12,59.541666666666664,-0.39106328321889144,0.9181291800282706,0.38574966626034773
2013-06-13,112.04166666666667,0.5393717763736076,1.0452622260874878,0.8178493805366295
2013-06-14,106.83333333333333,0.6024288394245708,1.116575988418423,1.3983914777879898
2013-06-15,123.5,0.8771098341525123,1.19542767070636,0.6042354373039414
2013-06-16,173.33333333333334,0.7173602910902445,1.0991366324948526,-0.2884956366319142
2013-06-17,44.708333333333336,-0.5175950283508898,1.2494872156571166,0.018996332631328456
2013-06-18,39.625,-0.2102179716946053,1.3759832547012705,-0.06897708279367021
2013-06-19,49.75,-0.19554503884411076,1.345071696157656,0.15014022525274792
2013-06-20,57.416666666666664,0.08456347094251086,1.146866755184419,-0.7261848863543029
2013-06-21,40.666666666666664,-0.3321722770896607,0.9417015171410689,-0.11029472979663531
2013-06-22,50.333333333333336,-0.7000750977018563,0.8712858937104803,-0.7070361544129286
2013-06-23,49.5,-0.40016088988477144,1.1988948007532543,0.045271964998786544
2013-06-24,92.95833333333333,-0.15572174733931757,1.3790633991075634,0.22225957767949556
2013-06-25,117.79166666666667,-0.03768141887456536,1.2214109747443396,-0.7132692392693295
2013-06-26,155.5,0.2036677578264876,1.5515831938087274,0.1269196469584234
2013-06-27,115.5,0.09915256062032925,1.5188400242948912,0.25834823490110687
2013-06-28,309.7083333333333,0.9994067098780596,1.5463722801033917,-0.20103628496036133
2013-06-29,105.83333333333333,-0.12963752714954682,1.135568539139066,-0.6815394558015649
2013-06-30,215.41666666666666,0.5954664596205349,1.385161160469741,-0.6768723065784381
2013-07-01,125.10416666666667,0.2719886259488939,1.4035605641621878,-0.6570990789851082
2013-07-02,13.791666666666666,-0.6662933923435642,1.3047746119549444,-0.04025537028438658
2013-07-03,26.791666666666668,-0.3727806072220066,1.5459834345273482,-0.5221102591223543
2013-07-04,25.166666666666668,-0.36196021503899206,1.5054363205208308,-0.4299374884236609
2013-07-05,21.083333333333332,-0.5504582756407647,1.378843061506098,0.0777404502774743
2013-07-06,44.458333333333336,-0.07715086965311378,1.4195081310392552,0.8318778075992236
2013-07-07,84.41666666666667,-0.31151373604871235,1.613957014447595,0.41669602954592005
2013-07-08,100.41666666666667,-0.44105097168510593,1.4506432782491254,-0.40003589574030096
2013-07-09,89.91666666666667,-0.6055720932717916,1.1953897935180866,-0.9246983044328302
2013-07-10,33.416666666666664,-0.7863738584659911,1.0349711070430765,-1.1718705904127122
2013-07-11,36.416666666666664,-0.6864598225493269,1.0807056603054797,-0.8407192228118254
2013-07-12,70.75,-0.4526560832295337,1.26410928304373,0.02805913430046481
2013-07-13,123.5,-0.2441764454340225,1.4053224264414232,0.17626069448249826
2013-07-14,104.625,-0.3021738240025749,1.2578518796596965,0.045557156458021365
2013-07-15,44.791666666666664,-0.938250291212249,1.340141298479337,-1.192556084096377
2013-07-16,23.416666666666668,-0.7681917491682139,1.1374698020999197,-0.1569610497376416
2013-07-17,36.083333333333336,-0.39351703401165244,1.167235905926381,0.05091628037942889
2013-07-18,138.08333333333334,0.16370689648587436,1.3365753233207869,0.20533269790809153
2013-07-19,140.75,0.034222831082268194,1.4650829595117234,0.1118837002145463
2013-07-20,79.83333333333333,-0.22486283512059171,1.36908660680377,0.05020458185708248
2013-07-21,68.54166666666667,-0.24184246931890804,1.341651523385796,-0.002699461398092647
2013-07-22,79.375,-0.06135203209941578,1.3664538491879317,0.031858427845638276
2013-07-23,40.833333333333336,-0.3730462135580353,1.3219599145355783,0.524820866923636
2013-07-24,35.19166666666667,-0.3799392697778315,1.384471020501506,-0.3692602354385388
2013-07-25,27.3,0.3163241636293209,1.3695199383247318,-0.26311980085164255
2013-07-26,50.675000000000004,0.6195641287484981,1.211851421777926,-0.6830510483232063
2013-07-27,109.54166666666667,-0.042546487891016,1.350482887607485,-1.0631978928086665
2013-07-28,61.416666666666664,-0.3079721983919776,1.4867110633138443,-0.3044989916369179
2013-07-29,56.458333333333336,-0.051919488862625075,1.4982981307840404,-0.6280377367121158
2013-07-30,109.25,0.10316710006109919,1.73590797832857,0.24236491866884333
2013-07-31,44.375,-0.42952405112229625,1.5348846426734992,0.3306255566459798
2013-08-01,41.041666666666664,-0.6657002768474208,1.196954182279795,-0.6852659837463037
2013-08-02,73.91666666666667,-0.256813077380963,1.24428249763856,-0.2405475643635012
2013-08-03,27.458333333333332,-0.5144165196293194,1.3286834266893204,0.3617920657490646
2013-08-04,85.91666666666667,-0.12103905068311165,1.5223463946445654,0.48918617006637116
2013-08-05,44.208333333333336,-0.5511022183114325,1.5308179294224422,0.065735120298076
2013-08-06,121.70833333333333,-0.043058776687064544,1.7176155480486626,0.12113848780996266
2013-08-07,33.333333333333336,-0.7941413882295588,1.2034075892138059,-0.4041766381744378
2013-08-08,28.541666666666668,-0.5596064920903501,1.3855808124390567,-0.274167889967779
2013-08-09,36.791666666666664,-0.3578403469141773,1.5190244028658295,-0.05620305688151628
2013-08-10,83.41666666666667,0.055568907942195656,1.59069259991002,0.5819856227008496
2013-08-11,130.95833333333334,-0.29481949512081496,1.4815758496059968,-0.49026479738749745
2013-08-12,42.916666666666664,-0.7941743017290634,1.254375084457027,0.007264882646107237
2013-08-13,86.58333333333333,-0.31361506483632373,1.4252093700058406,0.22403879387109163
2013-08-14,67.0,-0.35255454783764245,1.4978328981044766,0.23776015291028704
2013-08-15,116.41666666666667,-0.05798589766901945,1.6925552238246604,0.06666766004614118
2013-08-16,127.20833333333333,0.07732582782692266,1.767308346586684,-0.36985418084182764
2013-08-17,47.208333333333336,-0.5516487135505714,1.2689563131038815,-0.32749284554330743
2013-08-18,14.333333333333334,-0.8348704602952393,1.0027050614836563,-0.16296878215960464
2013-08-19,23.583333333333332,-0.7002104180316885,1.0195837526135705,-0.38192192002081377
2013-08-20,85.54166666666667,0.006485004074707794,1.2610537213522868,-0.14569512045389846
2013-08-21,109.29166666666667,-0.15112398557760756,1.1708970714778146,-0.21148969487474367
2013-08-22,113.125,-0.006912120289175307,1.088559496122666,-0.9754110631116087
2013-08-23,53.583333333333336,-0.45280720527331314,1.0556890982010658,-0.6417772298829076
2013-08-24,33.416666666666664,-0.3604096928222817,1.0539418578278206,-0.5508740784564917
2013-08-25,36.25,-0.23323689382744248,1.1578748735382327,0.12355078797431222
2013-08-26,52.541666666666664,-0.030761754398419845,1.25269024935575,0.29718124474802016
2013-08-27,63.833333333333336,-0.16942785709597788,1.017364559837765,-0.5401337069761751
2013-08-28,72.54166666666667,-0.15757535645625728,1.3200638848807602,-0.9531374016005739
2013-08-29,27.333333333333332,-0.5941979013377662,0.762436623134208,0.1421862685210166
2013-08-30,11.125,-1.0047363289709967,0.539551690810474,-0.3348813831438984
2013-08-31,17.375,-0.7681146662592688,0.5689680880216474,-0.42410277110464095
2013-09-01,44.416666666666664,-0.2675814854295327,0.7557371794344028,-0.027649838684717192
2013-09-02,51.958333333333336,-0.3683944234710624,0.7304842740528351,-0.10227267404733115
2013-09-03,94.875,0.0734106828243825,0.8510300313121738,0.05773966131712598
2013-09-04,68.70833333333333,-0.47682023644959376,0.668228757504104,-0.4912578827206222
2013-09-05,21.666666666666668,-0.8918106622492624,0.638994576020048,-0.4094378548974659
2013-09-06,63.5,-0.2851038544218598,0.620927809492087,-0.43610270213556873
2013-09-07,77.125,-0.18312257541338517,0.7042912964150284,-0.40799377041262336
2013-09-08,99.5,0.17921804032619984,0.6710484425539432,-0.5923003161339946
2013-09-09,71.95833333333333,-0.4187579022729632,0.7510267185463008,-0.23713358096191336
2013-09-10,51.708333333333336,-0.5874556127940296,0.5994909154440452,-0.5227924094206643
2013-09-11,58.708333333333336,-0.0772519700160346,0.6707441831736723,0.031698408930100175
2013-09-12,151.54166666666666,0.818807215735284,0.9150211423231465,-0.43165941234286015
2013-09-13,88.66666666666667,-0.26952013782138623,0.8509614946717621,-0.7299210755038485
2013-09-14,48.166666666666664,-0.6010521227104175,0.7769542543489351,-0.865188559101339
2013-09-15,20.541666666666668,-0.7145832951016579,0.495739623851773,-0.6610398231149865
2013-09-16,46.833333333333336,-0.29852094057694,0.683480100875495,-0.5705744092257395
2013-09-17,84.16666666666667,0.07036541735126887,0.66380700974242,-1.2667341130587582
2013-09-18,107.70833333333333,-0.043453757231194996,0.6484930652846199,-0.9345654376334932
2013-09-19,111.0,-0.13599977170395622,0.7798438723327926,-0.4262950869843752
2013-09-20,47.958333333333336,-0.7281585071798696,0.5823906983795467,-0.7362421039036309
2013-09-21,38.666666666666664,-0.5389590453883982,0.6096471222763867,-0.1308879275276754
2013-09-22,63.916666666666664,-0.3993937239180667,0.6179724005379832,-1.264375344389313
2013-09-23,28.291666666666668,-0.8650769542583032,0.053356506492268224,-0.5836786179754397
2013-09-24,12.375,-1.057527530243404,-0.18675473872822837,-0.6103955513393772
2013-09-25,12.75,-0.9780811266891006,-0.06568575556968055,-0.5940217745344568
2013-09-26,40.958333333333336,-0.4425832857638215,0.20623354716890996,-0.687086400885081
2013-09-27,160.5,0.8380451717436826,0.6770368611767545,-0.4053208713951417
2013-09-28,250.95833333333334,0.744610519501915,0.7305286030926927,-0.4760933266206407
2013-09-29,220.41666666666666,0.4180514205915106,0.49775015067129963,-0.7834147533728872
2013-09-30,160.64583333333334,0.19892152848457959,0.5058812961251616,-1.0794758894822363
2013-10-01,84.04166666666667,-0.5395361829510948,0.43388180888967937,-0.9745413383303364
2013-10-02,17.708333333333332,-1.0130955630139569,-0.045097604027166165,-0.3302656601426402
2013-10-03,64.66666666666667,-0.04170967650913876,0.20871758870485432,-0.4639654110436
2013-10-04,136.70833333333334,0.6602844477521675,0.5390191918701889,-0.4473761669884571
2013-10-05,290.0833333333333,1.3795260242786702,0.5607640359118851,-0.5853112753341952
2013-10-06,222.66666666666666,0.70336119579917,0.3528151789005274,-1.0351262459873458
2013-10-07,87.70833333333333,-0.38706425632246866,0.11624216758658355,-0.6785687735397086
2013-10-08,58.791666666666664,-0.305757039666997,0.1870399791438637,-0.24966646045119348
2013-10-09,144.79166666666666,0.36809525656962133,0.5246519156888856,-1.0514788529184516
2013-10-10,83.58333333333333,-0.24240522502310693,0.1864585934976906,0.2283105495144686
2013-10-11,48.625,-0.41706128832454464,0.1626334823911477,-0.657951583999313
2013-10-12,70.70833333333333,-0.2215341196803029,0.20539974803914537,-0.9867210936475287
2013-10-13,54.666666666666664,-0.4854290035471802,0.16830037408960066,-0.9728236565001214
2013-10-14,35.5,-0.9686431575036781,-0.3541683268010096,-0.8451726272580208
2013-10-15,20.958333333333332,-1.035047956916322,-0.670404563656119,-0.6321085598954493
2013-10-16,52.208333333333336,-0.6931842605524965,-0.3443211988295674,-0.8479405588216933
2013-10-17,127.0,0.007797072235449715,-0.2524261679931885,-0.7611527215866302
2013-10-18,222.375,0.8458127708117065,-0.11397630381998562,-0.8140757681791552
2013-10-19,65.79166666666667,-0.4817631013470452,-0.4226279845787309,-0.18476916033249177
2013-10-20,21.5,-0.7837456077630084,-0.3252904947218426,-0.8690219799815778
2013-10-21,73.33333333333333,-0.0875217676395642,-0.17973551960361844,-0.761345922418614
2013-10-22,132.625,0.6131545123371375,-0.15355725198929066,-0.4927110620845497
2013-10-23,29.708333333333332,-0.5978199043414957,-0.4879700865083756,-0.33669685949394745
2013-10-24,21.291666666666668,-0.8882320086396995,-0.596813663158714,0.02568164926540099
2013-10-25,43.083333333333336,-0.5784945127754336,-0.4305595641209335,-0.7002422176986877
2013-10-26,62.958333333333336,-0.23027083744432805,-0.3021677645573655,-0.8631951730738997
2013-10-27,168.29166666666666,1.0223484923812773,-0.02110111304902096,-1.0120653429515059
2013-10-28,282.3333333333333,1.9298840028610853,0.0869406446854632,-0.6690727944445856
2013-10-29,47.291666666666664,-0.32048226837548516,-0.5474568411382121,-0.27472042655781587
2013-10-30,81.125,-0.14152860255167302,-0.4687148712601876,-0.8982432430787509
2013-10-31,139.08333333333334,0.38078245941281974,-0.32330917715391305,-1.1885931587441487
2013-11-01,185.625,0.6723834897075464,-0.26899770842048126,-0.9786438656359872
2013-11-02,245.125,0.9689086518898856,-0.0737517014229166,-0.8747616634686675
2013-11-03,64.33333333333333,-0.4267168005542306,-0.42161905106808245,-0.4071528256145744
2013-11-04,39.958333333333336,-0.4891308923888666,-0.532854063011596,-0.7874187128343642
2013-11-05,162.83333333333334,1.0535378758721967,-0.16106300361015063,-0.7474278038208041
2013-11-06,107.91666666666667,0.2408802481617687,-0.3894399544191723,0.20608592599799666
2013-11-07,32.0,-0.6605822849826252,-0.5185390172676475,-0.5139932195688902
2013-11-08,124.75,1.0730213837014275,-0.44720024991325097,-0.6870142811808816
2013-11-09,95.79166666666667,0.6889366571415613,-0.6916119965412147,0.11277413668843128
2013-11-10,22.333333333333332,-0.8076660313264887,-1.1688721604554722,0.13070778150918133
2013-11-11,34.166666666666664,-0.5473605194457433,-0.8625630304339419,-0.4528963091183151
2013-11-12,62.75,-0.10271505256788939,-0.5814221356969055,-0.7030435954600999
2013-11-13,160.29166666666666,1.5540674474069343,-0.4063545007176225,-0.4651736447381775
2013-11-14,59.583333333333336,-0.041286110395661095,-0.4796757590669771,-0.09591952677682643
2013-11-15,101.08333333333333,0.8713914436082248,-0.2815213312931153,-0.6554703167344533
2013-11-16,37.458333333333336,-0.3524488244301159,-0.7014724604786906,0.4972948771811509
2013-11-17,9.625,-0.9598831850982106,-0.9688868044748901,0.15831923624204672
2013-11-18,11.5,-0.9572825919557029,-1.0506808123996927,0.07523210882185373
2013-11-19,32.708333333333336,-0.7829890294448539,-0.9406852867608332,-0.6791844818428188
2013-11-20,72.08333333333333,0.04553338436231258,-0.7548372396711329,-0.6804314652673388
2013-11-21,103.29166666666667,0.5790926425771835,-0.8003587001128513,-0.582000956078801
2013-11-22,150.33333333333334,1.0757963089745652,-0.679130943493373,-0.6854142873659747
2013-11-23,214.83333333333334,1.9940883814448827,-0.5149793395079528,-0.38089669736471093
2013-11-24,79.16666666666667,0.21086583180983273,-0.4804911625345198,0.0561514857973143
2013-11-25,14.333333333333334,-0.9171321081449796,-0.8068960084034029,-0.05431012715893744
2013-11-26,15.75,-0.6085442059350276,-1.1137240687500534,0.8626821919348872
2013-11-27,7.708333333333333,-0.8456663496263541,-1.7238612498254298,1.5324379880933838
2013-11-28,25.291666666666668,-0.8531160468298408,-1.306599524004386,-0.08453560715379656
2013-11-29,76.08333333333333,0.1079704103249195,-0.7098120371809254,-0.6373912637601938
2013-11-30,35.208333333333336,-0.5853295892879901,-0.9182981311266617,-0.14670978065123205
2013-12-01,82.375,-0.08242414487013651,-0.8224914867298875,-0.7098395464798921
2013-12-02,114.33333333333333,0.36954301489090846,-0.6917325571514524,-0.7212858485363473
2013-12-03,78.16666666666667,0.05176297967854129,-0.7080174601812748,-0.4810267486697233
2013-12-04,104.33333333333333,0.18972891804224523,-0.5876812080664259,-0.7301094991120297
2013-12-05,46.666666666666664,-0.3035203784116621,-0.8870156121982752,-0.025918982102884455
2013-12-06,130.16666666666666,0.3541700020485708,-0.7234670653784009,-0.5063981047181115
2013-12-07,286.5,1.47540255080552,-0.5756299458676545,-0.3050624859559751
2013-12-08,200.16666666666666,0.9031146005791045,-0.7704236104614401,0.617041290535057
2013-12-09,11.708333333333334,-0.8777733617534156,-1.0450937703611716,0.1149211663493467
2013-12-10,18.041666666666668,-0.5712287256860731,-0.9945878547795474,0.24849439838175877
2013-12-11,23.708333333333332,-0.7332426634749868,-0.9818866297762437,-0.01894699266831276
2013-12-12,18.625,-0.648010642108927,-1.248022476922887,0.291815131663771
2013-12-13,62.916666666666664,-0.3047811467602779,-1.305372251493705,-0.2552013314450818
2013-12-14,60.041666666666664,-0.19064879445365693,-1.354869991453833,-0.2735532811395144
2013-12-15,43.083333333333336,-0.5191149663307432,-1.4094386078307404,-0.5746803738833554
2013-12-16,130.66666666666666,0.5059737636800041,-1.3303936442481137,-0.307963469900454
2013-12-17,80.0,-0.021953037131320813,-1.531210496388302,0.30528588214217656
2013-12-18,43.5,-0.560240782251715,-1.511455631526862,-0.22229867588807004
2013-12-19,44.625,-0.32416372661410725,-1.4403599238039606,-0.40232007508836937
2013-12-20,34.625,-0.24133927633180727,-1.51167983181326,-0.4093444674564312
2013-12-21,64.75,0.04120208264478887,-1.4893752881079128,-0.6350061037020918
2013-12-22,140.125,1.3813670095487203,-1.375653037247741,-0.3200849985876529
2013-12-23,132.83333333333334,1.4310055118629272,-1.2876533457710255,-0.43008443858860695
2013-12-24,244.20833333333334,3.3451992679702514,-1.2599297149786968,-0.00046440472225335827
2013-12-25,174.58333333333334,2.437915181295463,-1.317784200273003,0.8766870353078487
2013-12-26,12.583333333333334,-0.9175891677223865,-1.696827407854529,0.6771500597425067
2013-12-27,22.041666666666668,-0.6200016692067553,-1.4195198453699438,-0.2907718428810205
2013-12-28,16.125,-0.848782457558085,-1.3021921891652053,-0.19077312922432124
2013-12-29,64.91666666666667,0.7442268865533719,-1.0882145849844629,-0.34977942131260104
2013-12-30,40.375,-0.029114851270968755,-0.8619288724581806,0.1755351098515241
2013-12-31,57.083333333333336,0.3792058250653281,-0.698991123296364,0.5987556820803731
2014-01-01,48.75,0.2213488938750772,-0.5972067247952924,-0.36112550936494997
2014-01-02,113.45833333333333,1.866609186779031,-0.6720026687505478,-0.2356047937246396
2014-01-03,44.25,0.15918930026747088,-0.9112472534166636,0.24735031361482263
2014-01-04,114.75,0.8213322780708578,-0.8002982530117572,-0.4439143100492586
2014-01-05,74.29166666666667,0.4160323814436569,-0.9962482107594877,-0.1258667010991992
2014-01-06,121.5,0.367952690896217,-0.9297500566652132,-0.2731918349630597
2014-01-07,95.79166666666667,0.48307618256236023,-1.1358844815179518,0.27486825630420214
2014-01-08,13.875,-0.8877783937568453,-1.6662380386205735,0.5111761567477743
2014-01-09,29.25,-0.23671180003135509,-1.5746157311797584,0.37001734671953007
2014-01-10,69.41666666666667,0.7401500427500953,-1.5186351153026987,-0.14568764170186788
2014-01-11,124.16666666666667,1.5309574609316032,-1.4079814908921218,-0.13331363032543003
2014-01-12,24.375,-0.5173947239615954,-1.6634535427067005,0.18021241355138037
2014-01-13,92.9375,0.9298606047402824,-1.4892128899800656,-0.35459715181022416
2014-01-14,92.91666666666667,0.9128542088260541,-1.5409036080607494,-0.19103393739887056
2014-01-15,177.79166666666666,1.8731344597772175,-1.2827197961618353,-0.2164183406623178
2014-01-16,380.5208333333333,4.041122474336392,-1.0042887529867919,0.5798395468857699
2014-01-17,198.41666666666666,1.3039498051092402,-1.1585253009601992,-0.07400938307763713
2014-01-18,96.66666666666667,0.4639216965141555,-1.3653014747355883,-0.11327417573236563
2014-01-19,122.5,1.6634842889438124,-1.1531041185890867,0.8652326827960174
2014-01-20,9.5,-0.925797157854228,-1.4988892346298874,0.971029143340025
2014-01-21,43.291666666666664,-0.16337474026821416,-1.4990494939601966,-0.09141607098362599
2014-01-22,128.125,1.5966123191958361,-1.1961619759275084,-0.13353420488990647
2014-01-23,228.35416666666666,3.5122036364868165,-0.9331863161738362,0.4042343385339911
2014-01-24,151.0625,1.6920113499273082,-0.8284371688732991,-0.11544885270349936
2014-01-25,23.833333333333332,-0.3922290465903498,-1.2052184940092163,0.23152968400341334
