date,actual,pred_sarimax,ci_low,ci_high,pred_rf,pred_xgb,pred_lstm_uni,pred_hybrid
2016-06-19,72.0,98.83421447629131,24.636234623211067,173.03219432937155,58.98626460184044,66.81577,63.789684,99.72301647944943
2016-06-20,97.16666666666667,112.88679289518804,38.356007762375,187.41757802800106,96.14161630794257,102.92349,76.886086,113.77554109060648
2016-06-21,102.125,104.84821860229954,29.986107718693006,179.71032948590607,98.70089136528985,114.22827,88.248024,105.73695334578305
2016-06-22,59.583333333333336,85.00790489100882,9.815928337135063,160.19988144488258,53.652213363497246,59.622066,86.22651,85.8966127306225
2016-06-23,85.04166666666667,101.66217232282317,26.141769072688007,177.18257557295834,75.4696693835398,71.34082,57.022915,102.55088016243684
2016-06-24,18.0,41.20663962103706,-34.64076757777048,117.05404681984461,17.94351254075666,23.777884,76.71272,42.09533400871581
2016-06-25,16.5,42.63866290388128,-33.534343806567605,118.81166961433017,17.721508082062325,19.50942,34.54818,43.52734383962511
2016-06-26,42.791666666666664,78.54616937492595,2.0489492927578254,155.04338945709407,41.44571892850702,32.678654,41.386944,79.43485031066979
2016-06-27,63.416666666666664,90.97326452682243,14.153199447749628,167.79332960589522,52.93519899793101,50.18371,59.114353,91.86193201063134
2016-06-28,82.41666666666667,69.8137806803894,-7.327778272107068,146.95533963288585,50.37169555906716,50.291664,70.74123,70.70243471226338
2016-06-29,139.04166666666666,101.4033002850414,23.94158175044403,178.86501881963875,95.7177623865853,99.594376,79.970085,102.29195431691538
2016-06-30,80.33333333333333,88.13274910950807,10.352188973346301,165.91330924566984,69.56379882757774,69.07037,112.31654,89.02140314138205
2016-07-01,14.458333333333334,49.75087660696297,-28.34722349970476,127.84897671363069,20.69748883812442,21.349133,65.94178,50.63953063883695
2016-07-02,51.145833333333336,79.4607564060129,1.046402145917682,157.87511066610813,33.81808851828676,39.390385,33.981785,80.34941043788689
2016-07-03,90.375,110.50710334027526,31.777765279100606,189.23644140144992,66.5409998692414,82.538795,63.19849,111.39575737214925
2016-07-04,145.79166666666666,112.60159617890062,33.558529500126156,191.6446628576751,109.26341645371824,109.09365,86.151215,113.49023675883969
2016-07-05,109.58333333333333,96.00448067476894,16.64892568090771,175.3600356686302,91.69524718702345,89.39773,116.07353,96.893121254708
2016-07-06,80.29166666666667,90.08706903462519,10.420251433927504,169.75388663532289,77.96815536361905,64.248245,82.86172,90.97570961456425
2016-07-07,120.16666666666667,110.93561765328053,30.958748829015192,190.91248647754588,97.03727114483999,92.08756,69.5866,111.8242582332196
2016-07-08,109.16666666666667,104.20449499633685,23.91877231467457,184.4902176779991,102.57036889221348,97.095116,97.917816,105.09313557627591
2016-07-09,97.66666666666667,96.63802885070318,16.04463591209101,177.23142178931533,82.65897045718837,74.05584,86.88768,97.52666943064224
2016-07-10,103.375,100.55019400146907,19.650300899732017,181.4500871032061,95.02432711711415,89.062416,82.65021,101.43883458140813
2016-07-11,105.16666666666667,106.55550871797601,25.35027229624903,187.76074513970298,102.30917862268707,99.69495,88.44788,107.44414929791508
2016-07-12,39.041666666666664,72.14055391177384,-9.368881988297119,153.6499898118448,43.477587705382696,39.44263,89.443855,73.0291944917129
2016-07-13,16.291666666666668,62.69048195704569,-19.12202233906281,144.50298625315418,26.915053350600807,22.70064,49.871212,63.579122536984755
2016-07-14,31.354166666666668,74.44225812514613,-7.672196007330086,156.55671225762234,33.287215043969326,31.230816,44.614223,75.33089870508519
2016-07-15,41.125,59.51646849018164,-22.898829214863838,141.9317661952271,38.43443784758917,39.90884,56.731743,60.4051090701207
2016-07-16,45.708333333333336,69.75312130004015,-12.961925784587805,152.4681683846681,51.73843430963923,51.075325,63.029446,70.64176187997921
2016-07-17,87.875,96.83691135331816,13.823197229437682,179.85062547719863,62.63440605973773,68.10832,64.881226,97.72555193325722
2016-07-18,126.33333333333333,109.28021789471407,25.96890743162446,192.59152835780367,105.4121316679264,109.18801,89.52914,110.16885847465313
2016-07-19,121.83333333333333,99.76961380964428,16.16176627418271,183.37746134510587,103.63536158892578,98.52169,106.795334,100.65825438958335
2016-07-20,47.291666666666664,48.20029203102835,-35.70304454116931,132.103628603226,19.43621776631954,31.12313,95.59504,49.08893261096741
2016-07-21,44.875,67.61195211601343,-16.585836491511614,151.80974072353848,38.83822945601856,38.509537,48.795776,68.50059269595249
2016-07-22,135.125,104.18789647288347,19.696681989707628,188.6791109560593,83.67214879800964,90.34518,56.125618,105.07653705282253
2016-07-23,111.3,123.8810592392044,39.097434385810615,208.66468409259818,124.45757253312583,134.16597,113.35969,124.76969981914347
2016-07-24,90.90833333333335,96.45495876667113,11.379928577328457,181.5299889560138,94.27264254305054,98.23488,86.79481,97.34359934661019
2016-07-25,48.916666666666664,76.079910905091,-9.285529878363832,161.44535168854583,42.35040265029765,38.59111,76.7346,76.96855148503006
2016-07-26,20.041666666666668,57.53952048693145,-28.11534626674181,143.19438724060473,26.31030426314758,24.044851,53.64892,58.428161066870516
2016-07-27,56.75,94.34829803541078,8.404979987841713,180.29161608297983,53.66316918606314,51.108067,42.79664,95.23693861534984
2016-07-28,55.375,83.90853406823113,-2.322270378093961,170.13933851455624,60.125182935083785,58.50657,69.56212,84.7971746481702
2016-07-29,129.08333333333334,111.34926599609071,24.831930427456925,197.86660156472448,80.99056642094389,86.29337,66.83054,112.23790657602977
2016-07-30,143.47916666666666,102.39379757972586,15.590876705303188,189.19671845414854,102.29523944585,100.20168,112.88442,103.28243815966492
2016-07-31,63.791666666666664,74.2480058163389,-12.83956385216888,161.3355754848467,61.80813656740945,63.364944,110.62787,75.13664639627797
2016-08-01,82.79166666666667,97.13647810506598,9.765187000932912,184.50776920919904,65.59501065614546,60.976463,56.89188,98.02511868500504
2016-08-02,65.27083333333333,86.32919224248774,-1.3249019439170553,173.98328642889254,63.94967056435514,52.875965,78.64422,87.2178328224268
2016-08-03,59.541666666666664,95.46994077224889,7.533952996622716,183.40592854787508,64.69867141807185,56.011726,65.885574,96.35858135218795
2016-08-04,101.625,108.36728819604319,20.1503076055064,196.58426878657997,76.91368733661237,68.549286,65.85656,109.25592877598226
2016-08-05,61.166666666666664,76.43153366029289,-12.06554755116386,164.92861487174963,55.26407181515543,51.65718,93.27822,77.32017424023195
2016-08-06,100.25,94.80909229401985,6.0327942106735435,183.58539037736614,76.88965427652577,80.479004,62.65446,95.69773287395891
2016-08-07,19.791666666666668,48.05227804295619,-41.002361475819725,137.1069175617321,18.395476804432104,23.507309,91.1923,48.94091862289525
2016-08-08,35.0,64.66841985754546,-24.663693843268135,154.00053355835905,28.838518968295094,22.690477,37.535606,65.55706043748452
2016-08-09,44.458333333333336,88.32177165051107,-1.286957035320924,177.93050033634307,54.23462332301177,54.41036,55.825363,89.21041223045013
2016-08-10,79.5,87.0394270510209,-2.8450653552168745,176.92391945725865,56.07539335245383,61.03841,61.789104,87.92806763095996
2016-08-11,83.875,94.9729956246599,4.813582951534244,185.13240829778556,84.85320732150238,95.15942,82.98254,95.86163620459897
2016-08-12,62.875,82.84431816945869,-7.589179009401576,173.27781534831894,62.55972967173414,62.641582,81.08731,83.73295874939775
2016-08-13,26.083333333333332,68.80026278396372,-21.906490715623562,159.507016283551,44.61646096862501,41.431114,65.60212,69.68890336390278
2016-08-14,22.833333333333332,70.9000323634323,-20.07915673424462,161.87922146110924,30.29785143518042,26.607395,44.36177,71.78867294337137
2016-08-15,20.875,49.17801331755672,-42.07279800654504,140.42882464165848,18.752180584078133,17.445126,46.27837,50.06665389749578
2016-08-16,26.291666666666668,62.06566363734511,-29.455963783406006,153.58729105809624,26.012335703835873,21.589018,46.332638,62.954304217284175
2016-08-17,65.70833333333333,96.72924424894975,4.937599726265972,188.52088877163354,66.58648594652549,70.797424,50.417747,97.61788482888882
2016-08-18,84.25,95.58387503581002,3.523005375488495,187.64474469613157,77.80732611549735,85.37704,74.34208,96.47251561574909
2016-08-19,21.375,64.34582253574537,-27.983487225839397,156.67513229733015,29.63641112821743,34.519924,81.14225,65.23446311568443
2016-08-20,63.958333333333336,89.46006743238733,-3.136904221585425,182.05703908636008,47.14419983916881,45.236973,38.68926,90.3487080123264
2016-08-21,54.666666666666664,92.41064260750548,-0.453219459084238,185.2745046740952,68.66660579057104,73.61186,69.12112,93.29928318744454
2016-08-22,43.916666666666664,71.63795185502204,-21.49203577709656,164.76793948714064,50.975185413498295,44.201782,60.903675,72.5265924349611
2016-08-23,71.20833333333333,92.06644519313022,-1.328909695614243,185.46180008187469,64.17899247240464,58.94477,54.902584,92.95508577306929
2016-08-24,82.91666666666667,101.55008431354645,7.890114031517797,195.21005459557512,77.2918312604726,78.448204,72.65555,102.43872489348551
2016-08-25,22.916666666666668,39.48875608939781,-54.435084077337564,133.41259625613318,22.995884343635154,22.772228,76.97407,40.377396669336875
2016-08-26,12.583333333333334,24.489092088622456,-69.69787871999,118.67606289723491,15.075314558795192,13.503208,38.262314,25.37773266856152
2016-08-27,16.875,43.34751180047489,-51.101856585652385,137.79688018660215,30.067493841642026,23.58797,37.64952,44.236152380413955
2016-08-28,13.0,33.19816029550589,-61.51287869665352,127.9091992876653,15.764969366334128,15.19194,42.871326,34.08680087544496
2016-08-29,21.979166666666668,56.57347629170343,-38.39851234394801,151.54546492735489,30.2454323016989,28.087622,41.826134,57.46211687164249
2016-08-30,32.375,81.85324634788786,-13.378976895330965,177.0854695911067,49.14716178126336,43.60861,48.155945,82.74188692782693
2016-08-31,18.75,59.12692440452459,-36.364824256196,154.61867306524516,29.437239033930027,27.45283,54.040512,60.01556498446365
2016-09-01,8.916666666666666,44.89697013005465,-50.85360052473673,140.64754078484603,19.786481647896863,14.837787,44.187878,45.78561070999371
2016-09-02,16.166666666666668,45.786720586647775,-50.22197432768881,141.79541550098435,26.789973987365283,22.990686,38.149742,46.67536116658684
2016-09-03,22.625,56.73293063851304,-39.53319641347822,152.9990576905043,25.474280955661957,23.254412,43.305405,57.621571218452104
2016-09-04,76.25,93.35149571491925,-3.171376890624799,189.8743683204633,60.74907862716914,59.147537,46.738773,94.24013629485832
2016-09-05,29.0,51.16370427887407,-45.615232760453075,147.94264131820123,26.992687790862057,31.403425,78.89813,52.052344858813136
2016-09-06,22.291666666666668,53.041128854072525,-43.99319689150069,150.07545459964575,31.37303518577457,27.131105,43.999672,53.92976943401159
2016-09-07,44.708333333333336,75.31404479228837,-21.974999253451827,172.60308883802855,38.62820915146621,44.62427,41.65605,76.20268537222744
2016-09-08,25.75,57.480545593179315,-40.0625515986258,155.02364278498442,40.549163442460284,42.839706,55.920536,58.36918617311838
2016-09-09,21.333333333333332,48.41060290390116,-49.38588746362637,146.20709327142868,28.09892368741686,33.450428,43.483833,49.29924348384022
2016-09-10,17.583333333333332,40.107551741394275,-57.941676948289285,138.15678043107783,28.607117418981478,31.817097,42.157803,40.99619232133334
2016-09-11,35.25,47.344577225619446,-50.95673998365211,145.645894434891,25.29532446224697,24.333082,40.930553,48.23321780555851
2016-09-12,34.75,46.19006711619359,-52.362693796496174,144.74282802888337,26.127715856956602,34.57756,52.58125,47.07870769613265
2016-09-13,84.29166666666667,76.4257576242608,-22.377807098626377,175.22932234714796,61.07183978323098,67.256676,51.371742,77.31439820419986
2016-09-14,101.125,85.38141568150932,-13.672317818978797,184.43514918199745,88.42395056007602,83.98936,81.3538,86.27005626144839
2016-09-15,73.41666666666667,79.81845656393574,-19.484815480955533,179.12172860882703,69.61169540720975,69.20476,86.35447,80.7070971438748
2016-09-16,137.16666666666666,104.20250566836363,4.650320573019556,203.75469076370769,98.15544098554508,98.0519,64.95046,105.09114624830269
2016-09-17,45.583333333333336,47.298657640784896,-52.50181969120791,147.0991349727777,35.24112146990739,47.02387,106.89878,48.18729822072396
2016-09-18,22.583333333333332,22.991525773827817,-77.05662760308151,123.03967915073714,27.810689644607834,22.881397,42.206802,23.88016635376688
2016-09-19,12.875,14.679446486142815,-85.61577130895216,114.97466428123778,22.119027777777774,24.341461,39.51483,15.568087066081878
2016-09-20,22.125,31.000262479113808,-69.54141261634848,131.5419375745761,30.361531811064037,25.317583,38.0638,31.888903059052872
2016-09-21,67.08333333333333,79.5992875512579,-21.188242180537117,180.38681728305292,69.88283242117289,68.32313,46.92835,80.48792813119697
2016-09-22,107.33333333333333,94.55926920402989,-6.4735168996573975,195.59205530771717,74.45565190185437,79.805214,75.110756,95.44790978396895
2016-09-23,124.25,100.34742584364066,-0.9300227138214723,201.6248744011028,105.84191903324228,99.819084,96.19469,101.23606642357973
2016-09-24,124.29166666666667,112.63833642049924,11.116815033429035,214.15985780756944,121.0242273728493,119.66073,99.88506,113.52697700043831
2016-09-25,169.41666666666666,125.4078352230903,23.642826388121307,227.1728440580593,134.19943981498244,117.610214,95.26255,126.29647580302937
2016-09-26,63.0,69.28663855026365,-32.72127654271961,171.2945536432469,66.99874357855236,83.14739,122.40238,70.17527913020271
2016-09-27,31.208333333333332,23.149059489301315,-79.10118481384569,125.39930379244831,22.56816517384635,20.131113,48.743946,24.03770006924038
2016-09-28,16.833333333333332,12.947646042537528,-89.54435451599001,115.43964660106506,20.511313606768617,18.663334,46.615593,13.83628662247659
2016-09-29,54.333333333333336,55.12872847479413,-47.60445942923799,157.86191637882627,39.26434843384135,38.3402,42.52825,56.017369054733194
2016-09-30,105.91666666666667,101.43488320700583,-1.5389271301917375,204.4086935442034,88.37758773405255,91.4277,68.73131,102.32352378694489
2016-10-01,164.41666666666666,144.55790313863866,41.34403132967542,247.7717749476019,155.85134654010753,156.2235,97.777084,145.44654371857771
2016-10-02,191.66666666666666,135.5883430904603,32.13496686603223,239.04171931488838,159.22722299241505,182.29997,127.5973,136.47698367039936
2016-10-03,121.41666666666667,100.00288422393903,-3.6894432196525884,203.69521166753066,105.9591104203555,128.9328,132.88754,100.8915248038781
2016-10-04,36.333333333333336,42.05629787318818,-61.87443140889176,145.98702715526812,31.248271707011988,33.11761,82.15611,42.94493845312724
2016-10-05,59.791666666666664,51.671018624863855,-52.49756688699261,155.8396041367203,48.884545728305454,46.873917,44.830368,52.55965920480292
2016-10-06,73.41666666666667,58.72754875358588,-45.678351108332436,163.1334486155042,54.765957867994466,53.188797,70.140816,59.61618933352494
2016-10-07,41.708333333333336,42.23485471625436,-62.407821302724045,146.87753073523277,44.93305399577272,46.495586,77.6533,43.123495296193425
2016-10-08,12.375,1.0693826077832966,-103.80953502035035,105.94830023591695,14.68103292325371,14.311751,57.61221,1.9580231877223597
2016-10-09,33.125,26.117493264431232,-78.99713502908844,131.2321215579509,41.98896832010578,36.5561,43.432533,27.006133844370297
2016-10-10,93.4375,83.54498090396649,-21.80483067498588,188.89479248291886,81.4000060359505,93.01537,57.958103,84.43362148390555
2016-10-11,119.29166666666667,80.80052372567391,-24.783947282882707,186.38499473423053,97.36446540509009,102.64856,94.18733,81.68916430561298
2016-10-12,76.83333333333333,57.26713541921764,-48.55147464816463,163.0857454865999,67.28912685531493,73.671364,102.925186,58.1557759991567
2016-10-13,161.0,109.54372110833135,3.491488906323184,215.59595331033952,129.2145300440054,136.80476,70.55843,110.43236168827042
2016-10-14,249.95833333333334,155.04558037236424,48.7602395512302,261.3309211934983,228.3131517606624,236.24005,128.0577,155.9342209523033
2016-10-15,208.33333333333334,131.94416457584603,25.426225279685283,238.46210387200676,183.70653649648963,194.06758,170.2363,132.83280515578508
2016-10-16,113.29166666666667,65.70054230045982,-41.04948866129939,172.45057326221902,65.14253387857894,66.50117,120.74342,66.58918288039888
2016-10-17,74.83333333333333,51.880259225493795,-55.10135989093438,158.86187834192197,56.801655853741714,53.271133,72.64225,52.76889980543286
2016-10-18,135.625,106.51832935611587,-0.6943776669253765,213.7310363791571,126.63801671229677,129.70024,66.74369,107.40696993605494
2016-10-19,206.4375,138.21055500253442,30.767257093151358,245.65385291191748,158.9334147585938,190.02452,111.42885,139.09919558247347
2016-10-20,99.29166666666667,82.29540109349404,-25.377993875181502,189.9687960621696,105.9051059832992,123.856895,148.91463,83.1840416734331
2016-10-21,44.666666666666664,26.25845420032936,-81.64454715976424,134.16145556042298,36.1703509837963,40.066902,70.34186,27.147094780268425
2016-10-22,16.166666666666668,5.198370846543099,-102.93374936272835,113.33049105581455,16.656830685655482,17.0356,60.644894,6.087011426482162
2016-10-23,30.25,18.350854839022197,-90.00989976977652,126.7116094478209,39.00985085567987,33.996044,50.279415,19.239495418961262
2016-10-24,64.375,61.8408890740163,-46.74801854469149,170.4297966927241,61.81878508152562,66.99383,63.233414,62.72952965395537
2016-10-25,98.45833333333333,84.9510005829203,-23.865581684031184,193.7675828498718,93.26194488346334,99.55146,82.94397,85.83964116285937
2016-10-26,49.458333333333336,36.449432312435725,-72.59434923743618,145.4932138623076,53.79688242151003,53.285477,99.317474,37.33807289237479
2016-10-27,31.916666666666668,26.46729602542279,-82.8032124072378,135.73780445808336,49.18543152494256,50.954887,62.440792,27.355936605361855
2016-10-28,13.333333333333334,-8.78357454443875,-118.28034039424871,100.71319130537121,14.322178118743597,18.875256,56.001965,-7.894933964499687
2016-10-29,22.625,2.1077964923815244,-107.61476021317503,111.83035319793808,23.601548261612066,22.296894,44.556156,2.9964370723205875
2016-10-30,47.041666666666664,23.626636691558303,-86.32124718275752,133.57452056587414,31.83529075545233,30.866255,50.95871,24.515277271497368
2016-10-31,7.041666666666667,-43.29344549649083,-153.4661956976,66.87930470461833,10.57360125487919,12.674529,65.16393,-42.40480491655177
2016-11-01,39.25,6.747216227092252,-103.64994227489078,117.14437472907528,38.59057111247279,33.971115,38.113846,7.635856807031315
2016-11-02,111.41666666666667,79.74820509448028,-30.872906469940034,190.3693166589006,86.55573416395573,96.581474,59.361465,80.63684567441935
2016-11-03,192.45833333333334,144.4590090802472,33.614396932502785,255.3036212279916,163.57666802150393,175.01419,100.84375,145.34764966018625
2016-11-04,272.5416666666667,204.029475021732,92.96181203821615,315.09713800524787,234.12025000000008,244.58624,142.33263,204.91811560167105
2016-11-05,201.58333333333334,149.83153438960025,38.54126761367857,261.1218011655219,259.97871260722303,270.84558,175.45334,150.7201749695393
2016-11-06,70.83333333333333,31.309410884275472,-80.20301531788274,142.82183708643367,51.160990507512416,48.606274,107.32747,32.19805146421454
2016-11-07,41.75,7.0178070146181,-104.71633689818836,118.75195092742456,22.66742465561994,27.67244,46.58772,7.906447594557163
2016-11-08,37.25,9.315807270089962,-102.63961526211125,121.27122980229117,32.17393314139061,34.772854,50.682102,10.204447850029025
2016-11-09,162.375,116.1852028956701,4.008938236876659,228.36146755446356,128.0214535394034,131.54872,54.12776,117.07384347560917
2016-11-10,162.5,92.12776603966245,-20.268906825843814,204.52443890516872,130.80699974227232,153.82634,135.08919,93.01640661960151
2016-11-11,98.95833333333333,86.11449154599663,-26.50215815408812,198.7311412460814,137.56108777827174,160.10406,117.84472,87.0031321259357
2016-11-12,81.41666666666667,75.86860629556534,-36.96759138987407,188.70480398100477,101.4752420121693,105.709305,79.31207,76.7572468755044
2016-11-13,109.25,100.83510800415671,-12.220211315827186,213.8904273241406,131.70143199159511,136.10959,79.1145,101.72374858409577
2016-11-14,49.166666666666664,34.436573386691066,-78.83744369127562,147.71059046465774,57.89100033042594,48.931385,98.87085,35.32521396663013
2016-11-15,39.375,32.72954180643159,-80.76275160336542,146.22183521622858,61.067984709958154,55.32451,59.622616,33.618182386370655
2016-11-16,105.83333333333333,102.65710206155111,-11.053048680814072,216.3672528039163,96.83751975142285,102.851364,62.798622,103.54574264149018
2016-11-17,114.83333333333333,96.72207449017802,-17.2055169891795,210.64966596953553,128.0178255749028,136.03748,104.43722,97.61071507011708
2016-11-18,200.625,185.88375157804015,71.73913357647452,300.0283695796058,179.55014758562183,220.30214,100.15143,186.7723921579792
2016-11-19,139.58333333333334,99.21182096003665,-15.14941170715396,213.57305362722724,144.48846691262494,164.36789,150.52429,100.10046153997571
2016-11-20,59.625,18.199315714778614,-96.37812209736339,132.7767535269206,36.83881384145297,33.381493,92.22781,19.087956294717678
2016-11-21,9.625,-32.33249939673401,-147.1257351470657,82.4607363535977,9.210297806258103,9.287913,56.788113,-31.443858816794943
2016-11-22,9.041666666666666,-46.690032482576314,-161.69866125653917,68.31859629138654,9.78916429330115,11.029824,38.664524,-45.80139190263725
2016-11-23,18.916666666666668,-24.560404372037368,-139.7840235258513,90.66321478177657,15.425907449230966,16.674387,45.213158,-23.671763792098304
2016-11-24,83.0,35.20989789444457,-80.22831124507351,150.64810703396267,52.830182260099306,60.58359,52.150326,36.09853847438364
2016-11-25,178.79166666666666,118.68681171460386,3.0344107547660855,234.33921267444163,124.02364561868995,129.67906,90.71736,119.57545229454293
2016-11-26,293.5416666666667,205.39344537381396,89.52724855087925,321.2596421967487,222.25747408609905,206.43097,143.93219,206.282085953753
2016-11-27,58.125,9.106977200524597,-106.97262171611109,125.18657611716029,36.05699353893925,38.686127,198.77809,9.99561778046366
2016-11-28,64.9375,41.47788351700965,-74.81472589168396,157.77049292570325,72.38384913801792,74.361855,21.46546,42.366524096948716
2016-11-29,108.75,105.25818348757316,-11.247046959471305,221.76341393461763,124.5449028694216,125.977425,71.54263,106.14682406751223
2016-11-30,95.58333333333333,84.84357995067143,-31.873884209388635,201.56104411073147,104.74641035421014,98.21715,96.26032,85.73222053061049
2016-12-01,35.0,8.211060520705942,-108.71825213609054,125.14037317750243,33.1206831563342,31.073864,84.73404,9.099701100645005
2016-12-02,106.125,80.1888775502734,-36.95190047696538,197.3296555775122,91.10357471998036,101.022964,50.61423,81.07751813021247
2016-12-03,192.91666666666666,162.79810987033747,45.44624752779605,280.1499722128789,176.79936622714598,173.87894,100.34022,163.68675045027652
2016-12-04,301.0,210.60780861305733,93.04524095779234,328.17037626832234,247.41726851851845,262.6419,146.2573,211.49644919299638
2016-12-05,46.375,12.457967352815658,-105.31492864679335,130.23086335242465,51.804819346917746,62.789967,198.64645,13.34660793275472
2016-12-06,95.70833333333333,95.92387910123362,-22.058970290407544,213.90672849287478,105.2547446772413,116.03871,16.211359,96.81251968117269
2016-12-07,134.95833333333334,127.28975306863978,9.097323239117088,245.48218289816248,149.64142219884891,155.39424,97.35872,128.17839364857883
2016-12-08,98.375,77.55292599475506,-40.8487132989752,195.9545652884853,99.20810731709894,110.84152,112.23122,78.44156657469412
2016-12-09,24.75,-1.414897039264389,-120.02537678653871,117.19558270800994,26.346030975530947,31.011734,86.49299,-0.5262564593253259
2016-12-10,48.333333333333336,27.089802157699395,-91.72915097821465,145.90875529361344,44.1960304038057,52.983147,48.26917,27.97844273763846
2016-12-11,168.70833333333334,154.62780604079435,35.60074465242562,273.6548674291631,150.35003342043458,157.76797,69.11595,155.5164466207334
2016-12-12,212.0,144.30470004158147,25.06989362505533,263.5395064581076,242.43496179553472,235.76276,142.99655,145.19334062152052
2016-12-13,46.625,5.6675355007012485,-113.77465461494602,125.10972561634851,40.45492291431987,44.745975,150.66916,6.556176080640311
